TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country,SalesTotal,SatuanRp,is_outlier,Day,Month,DayOfMonth
567381,2019-09-20,22138,Baking Set 9 Piece Retrospot,15.48,416,17450.0,United Kingdom,6439.68,"Rp 143,279,016",1,Friday,9,20
567381,2019-09-20,22507,Memo Board Retrospot Design,15.48,416,17450.0,United Kingdom,6439.68,"Rp 143,279,016",1,Friday,9,20
567381,2019-09-20,22637,Piggy Bank Retrospot,12.81,744,17450.0,United Kingdom,9530.640000000001,"Rp 212,051,022",1,Friday,9,20
567384,2019-09-20,22469,Heart Of Wicker Small,12.23,456,17450.0,United Kingdom,5576.88,"Rp 124,082,234",1,Friday,9,20
567384,2019-09-20,22470,Heart Of Wicker Large,13.53,396,17450.0,United Kingdom,5357.88,"Rp 119,209,615",1,Friday,9,20
567385,2019-09-20,22950,36 Doilies Vintage Christmas,11.74,288,14866.0,United Kingdom,3381.12,"Rp 75,227,891",1,Friday,9,20
567385,2019-09-20,21790,Vintage Snap Cards,10.99,288,14866.0,United Kingdom,3165.12,"Rp 70,422,021",1,Friday,9,20
567385,2019-09-20,22910,Paper Chain Kit Vintage Christmas,12.86,320,14866.0,United Kingdom,4115.2,"Rp 91,560,731",1,Friday,9,20
567387,2019-09-20,22469,Heart Of Wicker Small,12.23,306,17450.0,United Kingdom,3742.38,"Rp 83,265,710",1,Friday,9,20
567387,2019-09-20,22470,Heart Of Wicker Large,13.53,222,17450.0,United Kingdom,3003.66,"Rp 66,829,633",1,Friday,9,20
567387,2019-09-20,85123A,Cream Hanging Heart T-Light Holder,13.53,224,17450.0,United Kingdom,3030.72,"Rp 67,431,702",1,Friday,9,20
567423,2019-09-20,22117,Metal Sign Her Dinner Is Served,13.53,248,17450.0,United Kingdom,3355.44,"Rp 74,656,527",1,Friday,9,20
567423,2019-09-20,23286,Blue Vintage Spot Beaker,11.36,1878,17450.0,United Kingdom,21334.079999999998,"Rp 474,670,480",1,Friday,9,20
567423,2019-09-20,23288,Green Vintage Spot Beaker,11.36,1944,17450.0,United Kingdom,22083.84,"Rp 491,352,190",1,Friday,9,20
567423,2019-09-20,23285,Pink Vintage Spot Beaker,11.36,1944,17450.0,United Kingdom,22083.84,"Rp 491,352,190",1,Friday,9,20
567423,2019-09-20,23113,Pantry Chopping Board,15.44,756,17450.0,United Kingdom,11672.64,"Rp 259,709,236",1,Friday,9,20
567423,2019-09-20,22979,Pantry Washing Up Brush,11.99,666,17450.0,United Kingdom,7985.34,"Rp 177,669,024",1,Friday,9,20
567423,2019-09-20,22978,Pantry Rolling Pin,14.53,708,17450.0,United Kingdom,10287.24,"Rp 228,884,918",1,Friday,9,20
567423,2019-09-20,22969,Homemade Jam Scented Candles,11.99,1428,17450.0,United Kingdom,17121.72,"Rp 380,947,997",1,Friday,9,20
567423,2019-09-20,22722,Set Of 6 Spice Tins Pantry Design,14.61,852,17450.0,United Kingdom,12447.72,"Rp 276,954,301",1,Friday,9,20
567423,2019-09-20,22720,Set Of 3 Cake Tins Pantry Design,15.56,612,17450.0,United Kingdom,9522.720000000001,"Rp 211,874,806",1,Friday,9,20
567423,2019-09-20,23243,Set Of Tea Coffee Sugar Tins Pantry,15.44,1412,17450.0,United Kingdom,21801.28,"Rp 485,065,399",1,Friday,9,20
567453,2019-09-20,22114,Hot Water Bottle Tea And Sympathy,15.48,288,17450.0,United Kingdom,4458.24,"Rp 99,193,165",1,Friday,9,20
567458,2019-09-20,82583,Hot Baths Metal Sign,12.7,528,17450.0,United Kingdom,6705.599999999999,"Rp 149,195,577",1,Friday,9,20
567458,2019-09-20,82600,N0 Singing Metal Sign,12.72,384,17450.0,United Kingdom,4884.4800000000005,"Rp 108,676,749",1,Friday,9,20
567458,2019-09-20,21174,Pottering In The Shed Metal Sign,12.7,240,17450.0,United Kingdom,3048.0,"Rp 67,816,171",1,Friday,9,20
567458,2019-09-20,21166,Cook With Wine Metal Sign,12.72,336,17450.0,United Kingdom,4273.92,"Rp 95,092,156",1,Friday,9,20
567480,2019-09-20,22117,Metal Sign Her Dinner Is Served,13.53,500,17450.0,United Kingdom,6765.0,"Rp 150,517,191",1,Friday,9,20
567480,2019-09-20,22666,Recipe Box Pantry Yellow Design,13.53,500,17450.0,United Kingdom,6765.0,"Rp 150,517,191",1,Friday,9,20
567280,2019-09-19,21731,Red Toadstool Led Night Light,11.74,288,14646.0,Netherlands,3381.12,"Rp 75,227,891",1,Thursday,9,19
567280,2019-09-19,21390,Filigris Heart With Butterfly,11.34,288,14646.0,Netherlands,3265.92,"Rp 72,664,760",1,Thursday,9,19
567280,2019-09-19,22294,Heart Filigree Dove Small,11.34,288,14646.0,Netherlands,3265.92,"Rp 72,664,760",1,Thursday,9,19
567290,2019-09-19,23345,Dolly Girl Beaker,11.36,400,14646.0,Netherlands,4544.0,"Rp 101,101,274",1,Thursday,9,19
567290,2019-09-19,23346,Spaceboy Beaker,11.36,400,14646.0,Netherlands,4544.0,"Rp 101,101,274",1,Thursday,9,19
567308,2019-09-19,17003,Brocade Ring Purse,10.58,720,16422.0,United Kingdom,7617.6,"Rp 169,487,029",1,Thursday,9,19
567309,2019-09-19,21787,Rain Poncho Retrospot,11.12,1788,12901.0,United Kingdom,19882.559999999998,"Rp 442,375,030",1,Thursday,9,19
567102,2019-09-16,16045,Popart Wooden Pencils Asst,10.29,500,14124.0,United Kingdom,5145.0,"Rp 114,473,163",1,Monday,9,16
567102,2019-09-16,21985,Pack Of 12 Hearts Design Tissues,10.58,432,14124.0,United Kingdom,4570.56,"Rp 101,692,218",1,Monday,9,16
567102,2019-09-16,21641,Assorted Tutti Frutti Keyring Ball,10.55,494,14124.0,United Kingdom,5211.700000000001,"Rp 115,957,198",1,Monday,9,16
566817,2019-09-15,84077,World War 2 Gliders Asstd Designs,10.47,288,16160.0,United Kingdom,3015.36,"Rp 67,089,951",1,Sunday,9,15
566866,2019-09-15,23310,Bubblegum Ring Assorted,10.62,360,13694.0,United Kingdom,3823.2,"Rp 85,063,906",1,Sunday,9,15
566931,2019-09-15,22689,Doormat Merry Christmas Red,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Sunday,9,15
566931,2019-09-15,22688,Doormat Peace On Earth Blue,14.94,600,18102.0,United Kingdom,8964.0,"Rp 199,443,622",1,Sunday,9,15
566931,2019-09-15,22687,Doormat Christmas Village,14.94,450,18102.0,United Kingdom,6723.0,"Rp 149,582,716",1,Sunday,9,15
566934,2019-09-15,48194,Doormat Hearts,14.94,500,18102.0,United Kingdom,7470.0,"Rp 166,203,018",1,Sunday,9,15
566934,2019-09-15,48187,Doormat New England,14.94,500,18102.0,United Kingdom,7470.0,"Rp 166,203,018",1,Sunday,9,15
566934,2019-09-15,48185,Doormat Fairy Cake,14.94,500,18102.0,United Kingdom,7470.0,"Rp 166,203,018",1,Sunday,9,15
566934,2019-09-15,48184,Doormat English Rose,14.94,350,18102.0,United Kingdom,5229.0,"Rp 116,342,113",1,Sunday,9,15
566934,2019-09-15,48138,Doormat Union Flag,14.94,500,18102.0,United Kingdom,7470.0,"Rp 166,203,018",1,Sunday,9,15
566934,2019-09-15,48129,Doormat Topiary,14.94,300,18102.0,United Kingdom,4482.0,"Rp 99,721,811",1,Sunday,9,15
566935,2019-09-15,48116,Doormat Multicolour Stripe,14.94,400,18102.0,United Kingdom,5976.0,"Rp 132,962,414",1,Sunday,9,15
566935,2019-09-15,48111,Doormat 3 Smiley Cats,14.94,500,18102.0,United Kingdom,7470.0,"Rp 166,203,018",1,Sunday,9,15
566935,2019-09-15,22692,Doormat Welcome To Our Home,14.94,300,18102.0,United Kingdom,4482.0,"Rp 99,721,811",1,Sunday,9,15
566935,2019-09-15,22690,Doormat Home Sweet Home Blue,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Sunday,9,15
566936,2019-09-15,22365,Doormat Respectable House,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Sunday,9,15
566936,2019-09-15,21523,Doormat Fancy Font Home Sweet Home,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Sunday,9,15
566952,2019-09-15,22421,Lipstick Pen Fuschia,11.1,310,13952.0,United Kingdom,3441.0,"Rp 76,560,185",1,Sunday,9,15
566628,2019-09-14,40016,Chinese Dragon Paper Lanterns,10.51,600,12971.0,United Kingdom,6306.0,"Rp 140,304,716",1,Saturday,9,14
566635,2019-09-14,71459,Hanging Jam Jar T-Light Holders,11.12,288,12635.0,United Kingdom,3202.56,"Rp 71,255,038",1,Saturday,9,14
566494,2019-09-13,22492,Mini Paint Set Vintage,10.92,576,17404.0,Sweden,6289.92,"Rp 139,946,946",1,Friday,9,13
566494,2019-09-13,23297,Set 40 Heart Shape Petit Four Cases,11.94,480,17404.0,Sweden,5731.2,"Rp 127,515,761",1,Friday,9,13
566494,2019-09-13,23310,Bubblegum Ring Assorted,10.68,720,17404.0,Sweden,7689.599999999999,"Rp 171,088,986",1,Friday,9,13
566494,2019-09-13,84077,World War 2 Gliders Asstd Designs,10.55,288,17404.0,Sweden,3038.4,"Rp 67,602,577",1,Friday,9,13
566575,2019-09-13,84755,Colour Glass T-Light Holder Hanging,10.81,360,17133.0,United Kingdom,3891.6000000000004,"Rp 86,585,765",1,Friday,9,13
566595,2019-09-13,21975,Pack Of 60 Dinosaur Cake Cases,10.68,600,18251.0,United Kingdom,6408.0,"Rp 142,574,155",1,Friday,9,13
566595,2019-09-13,21213,Pack Of 72 Skull Cake Cases,10.68,600,18251.0,United Kingdom,6408.0,"Rp 142,574,155",1,Friday,9,13
566595,2019-09-13,84992,72 Sweetheart Fairy Cake Cases,10.68,600,18251.0,United Kingdom,6408.0,"Rp 142,574,155",1,Friday,9,13
566595,2019-09-13,84991,60 Teatime Fairy Cake Cases,10.68,600,18251.0,United Kingdom,6408.0,"Rp 142,574,155",1,Friday,9,13
566595,2019-09-13,23340,Vintage Christmas Cake Frill,11.74,480,18251.0,United Kingdom,5635.2,"Rp 125,379,819",1,Friday,9,13
566595,2019-09-13,21212,Pack Of 72 Retrospot Cake Cases,10.68,600,18251.0,United Kingdom,6408.0,"Rp 142,574,155",1,Friday,9,13
566595,2019-09-13,21977,Pack Of 60 Pink Paisley Cake Cases,10.68,600,18251.0,United Kingdom,6408.0,"Rp 142,574,155",1,Friday,9,13
566595,2019-09-13,23378,Pack Of 12 50'S Christmas Tissues,10.58,432,18251.0,United Kingdom,4570.56,"Rp 101,692,218",1,Friday,9,13
566595,2019-09-13,23380,Pack Of 12 Vintage Doily Tissues,10.58,432,18251.0,United Kingdom,4570.56,"Rp 101,692,218",1,Friday,9,13
566595,2019-09-13,23381,Pack Of 12 Vintage Leaf Tissues,10.58,432,18251.0,United Kingdom,4570.56,"Rp 101,692,218",1,Friday,9,13
566595,2019-09-13,22094,Red Retrospot Tissue Box,10.65,360,18251.0,United Kingdom,3834.0,"Rp 85,304,200",1,Friday,9,13
566595,2019-09-13,22096,Pink Paisley Square Tissue Box,10.65,432,18251.0,United Kingdom,4600.8,"Rp 102,365,040",1,Friday,9,13
566595,2019-09-13,22909,Set Of 20 Vintage Christmas Napkins,10.99,576,18251.0,United Kingdom,6330.24,"Rp 140,844,042",1,Friday,9,13
566595,2019-09-13,22950,36 Doilies Vintage Christmas,11.53,288,18251.0,United Kingdom,3320.64,"Rp 73,882,248",1,Friday,9,13
566595,2019-09-13,22952,60 Cake Cases Vintage Christmas,10.68,720,18251.0,United Kingdom,7689.599999999999,"Rp 171,088,986",1,Friday,9,13
566310,2019-09-12,21917,Set 12 Kids White Chalk Sticks,10.62,288,15980.0,United Kingdom,3058.56,"Rp 68,051,125",1,Thursday,9,12
566295,2019-09-11,84212,"Assorted Flower Colour ""Leis""",10.68,480,15547.0,United Kingdom,5126.4,"Rp 114,059,324",1,Wednesday,9,11
566108,2019-09-09,21326,Aged Glass Silver T-Light Holder,10.81,288,16027.0,United Kingdom,3113.28,"Rp 69,268,612",1,Monday,9,9
566207,2019-09-09,21703,Bag 125g Swirly Marbles,10.53,864,12830.0,United Kingdom,9097.92,"Rp 202,423,261",1,Monday,9,9
566207,2019-09-09,21790,Vintage Snap Cards,10.84,360,12830.0,United Kingdom,3902.4,"Rp 86,826,059",1,Monday,9,9
565936,2019-09-08,22573,Star Wooden Christmas Decoration,10.99,576,15653.0,United Kingdom,6330.24,"Rp 140,844,042",1,Sunday,9,8
565936,2019-09-08,22601,Christmas Retrospot Angel Wood,10.99,576,15653.0,United Kingdom,6330.24,"Rp 140,844,042",1,Sunday,9,8
566028,2019-09-08,16014,Small Chinese Style Scissor,10.58,1000,13848.0,United Kingdom,10580.0,"Rp 235,398,652",1,Sunday,9,8
565858,2019-09-07,21871,Save The Planet Mug,11.34,504,17949.0,United Kingdom,5715.36,"Rp 127,163,331",1,Saturday,9,7
565736,2019-09-06,22151,Place Setting White Heart,10.62,432,13784.0,United Kingdom,4587.839999999999,"Rp 102,076,687",1,Friday,9,6
565763,2019-09-06,21916,Set 12 Retro White Chalk Sticks,10.62,288,14739.0,United Kingdom,3058.56,"Rp 68,051,125",1,Friday,9,6
565763,2019-09-06,23378,Pack Of 12 50'S Christmas Tissues,10.58,432,14739.0,United Kingdom,4570.56,"Rp 101,692,218",1,Friday,9,6
565763,2019-09-06,23376,Pack Of 12 Vintage Christmas Tissue,10.58,432,14739.0,United Kingdom,4570.56,"Rp 101,692,218",1,Friday,9,6
565459,2019-09-05,22998,Travel Card Wallet Keep Calm,10.62,480,16656.0,United Kingdom,5097.599999999999,"Rp 113,418,541",1,Thursday,9,5
565460,2019-09-05,16259,Piece Of Camo Stationery Set,10.33,324,16843.0,United Kingdom,3346.92,"Rp 74,466,962",1,Thursday,9,5
565580,2019-09-05,22865,Hand Warmer Owl Design,12.15,480,13851.0,United Kingdom,5832.0,"Rp 129,758,501",1,Thursday,9,5
565412,2019-09-04,84212,"Assorted Flower Colour ""Leis""",10.68,960,14156.0,EIRE,10252.8,"Rp 228,118,648",1,Wednesday,9,4
565228,2019-09-02,21891,Traditional Wooden Skipping Rope,11.53,288,16333.0,United Kingdom,3320.64,"Rp 73,882,248",1,Monday,9,2
565228,2019-09-02,21915,Red Harmonica In Box,11.34,840,16333.0,United Kingdom,9525.6,"Rp 211,938,885",1,Monday,9,2
565240,2019-09-02,21098,Christmas Toilet Roll,11.34,252,17949.0,United Kingdom,2857.68,"Rp 63,581,665",1,Monday,9,2
565241,2019-09-02,22197,Popcorn Holder,10.99,400,17949.0,United Kingdom,4396.0,"Rp 97,808,362",1,Monday,9,2
565241,2019-09-02,21877,Home Sweet Home Mug,11.34,504,17949.0,United Kingdom,5715.36,"Rp 127,163,331",1,Monday,9,2
565285,2019-09-02,71477,Coloured Glass Star T-Light Holder,13.07,288,16013.0,United Kingdom,3764.16,"Rp 83,750,302",1,Monday,9,2
565291,2019-09-02,82484,Wood Black Board Ant White Finish,15.17,300,18102.0,United Kingdom,4551.0,"Rp 101,257,019",1,Monday,9,2
565291,2019-09-02,82482,Wooden Picture Frame White Finish,12.22,324,18102.0,United Kingdom,3959.28,"Rp 88,091,604",1,Monday,9,2
565291,2019-09-02,23135,Small Zinc Heart Wall Organiser,13.65,408,18102.0,United Kingdom,5569.2,"Rp 123,911,358",1,Monday,9,2
565291,2019-09-02,22189,Cream Heart Card Holder,12.62,324,18102.0,United Kingdom,4088.8799999999997,"Rp 90,975,127",1,Monday,9,2
565291,2019-09-02,22188,Black Heart Card Holder,12.62,324,18102.0,United Kingdom,4088.8799999999997,"Rp 90,975,127",1,Monday,9,2
565084,2019-09-01,22616,Pack Of 12 London Tissues,10.51,432,17306.0,United Kingdom,4540.32,"Rp 101,019,396",1,Sunday,9,1
565122,2019-09-01,84568,Girls Alphabet Iron On Patches,10.42,1440,13069.0,United Kingdom,15004.8,"Rp 333,847,797",1,Sunday,9,1
565145,2019-09-01,22751,Feltcraft Princess Olivia Doll,13.72,240,12415.0,Australia,3292.8,"Rp 73,262,824",1,Sunday,9,1
565145,2019-09-01,21915,Red Harmonica In Box,11.34,720,12415.0,Australia,8164.8,"Rp 181,661,901",1,Sunday,9,1
565145,2019-09-01,22492,Mini Paint Set Vintage,10.81,1152,12415.0,Australia,12453.12,"Rp 277,074,448",1,Sunday,9,1
565181,2019-09-01,21703,Bag 125g Swirly Marbles,10.68,480,17381.0,United Kingdom,5126.4,"Rp 114,059,324",1,Sunday,9,1
565213,2019-09-01,22952,60 Cake Cases Vintage Christmas,10.68,360,14911.0,EIRE,3844.7999999999997,"Rp 85,544,493",1,Sunday,9,1
565213,2019-09-01,22950,36 Doilies Vintage Christmas,11.53,432,14911.0,EIRE,4980.96,"Rp 110,823,371",1,Sunday,9,1
565217,2019-09-01,21422,Porcelain Rose Small,10.99,288,13099.0,United Kingdom,3165.12,"Rp 70,422,021",1,Sunday,9,1
564871,2019-08-31,21497,Fancy Fonts Birthday Wrap,10.6,1000,17949.0,United Kingdom,10600.0,"Rp 235,843,640",1,Saturday,8,31
564897,2019-08-31,23084,Rabbit Night Light,12.08,288,12678.0,France,3479.04,"Rp 77,406,553",1,Saturday,8,31
C564940,2019-08-31,22564,Alphabet Stencil Craft,11.34,-432,12931.0,United Kingdom,-4898.88,"Rp -108,997,141",1,Saturday,8,31
C564940,2019-08-31,22992,Revolver Wooden Ruler,11.94,-400,12931.0,United Kingdom,-4776.0,"Rp -106,263,134",1,Saturday,8,31
C564940,2019-08-31,22991,Giraffe Wooden Ruler,11.94,-400,12931.0,United Kingdom,-4776.0,"Rp -106,263,134",1,Saturday,8,31
C564940,2019-08-31,22561,Wooden School Colouring Set,11.74,-252,12931.0,United Kingdom,-2958.48,"Rp -65,824,405",1,Saturday,8,31
C564940,2019-08-31,20974,12 Pencils Small Tube Skull,10.92,-334,12931.0,United Kingdom,-3647.28,"Rp -81,149,792",1,Saturday,8,31
C565044,2019-08-31,22191,Ivory Diner Wall Clock,18.09,-318,12931.0,United Kingdom,-5752.62,"Rp -127,992,343",1,Saturday,8,31
564561,2019-08-26,23431,Natural Hanging Quilted Hearts,10.99,576,13340.0,United Kingdom,6330.24,"Rp 140,844,042",1,Monday,8,26
564583,2019-08-26,22197,Popcorn Holder,10.99,600,17949.0,United Kingdom,6594.0,"Rp 146,712,544",1,Monday,8,26
564629,2019-08-26,21192,White Bell Honeycomb Paper,11.74,288,14866.0,United Kingdom,3381.12,"Rp 75,227,891",1,Monday,8,26
564650,2019-08-26,22629,Spaceboy Lunch Box,11.94,448,14646.0,Netherlands,5349.12,"Rp 119,014,711",1,Monday,8,26
564650,2019-08-26,22630,Dolly Girl Lunch Box,11.94,448,14646.0,Netherlands,5349.12,"Rp 119,014,711",1,Monday,8,26
564650,2019-08-26,35961,Folkart Zinc Heart Christmas Dec,10.99,288,14646.0,Netherlands,3165.12,"Rp 70,422,021",1,Monday,8,26
564652,2019-08-26,23084,Rabbit Night Light,12.38,480,14646.0,Netherlands,5942.400000000001,"Rp 132,214,835",1,Monday,8,26
564219,2019-08-24,17003,Brocade Ring Purse,10.51,720,16422.0,United Kingdom,7567.2,"Rp 168,365,660",1,Saturday,8,24
564225,2019-08-24,23086,Zinc Star T-Light Holder,11.32,288,17268.0,United Kingdom,3260.16,"Rp 72,536,604",1,Saturday,8,24
564272,2019-08-24,16014,Small Chinese Style Scissor,10.58,2000,16308.0,United Kingdom,21160.0,"Rp 470,797,304",1,Saturday,8,24
564312,2019-08-24,22835,Hot Water Bottle I Am So Poorly,14.61,312,15769.0,United Kingdom,4558.32,"Rp 101,419,885",1,Saturday,8,24
564322,2019-08-24,20992,Jazz Hearts Purse Notebook,10.65,288,13694.0,United Kingdom,3067.2000000000003,"Rp 68,243,360",1,Saturday,8,24
564132,2019-08-23,22988,Soldiers Egg Cup,11.34,360,12901.0,United Kingdom,4082.4,"Rp 90,830,951",1,Friday,8,23
564132,2019-08-23,21977,Pack Of 60 Pink Paisley Cake Cases,10.68,600,12901.0,United Kingdom,6408.0,"Rp 142,574,155",1,Friday,8,23
564164,2019-08-23,22616,Pack Of 12 London Tissues,10.51,300,17940.0,United Kingdom,3153.0,"Rp 70,152,358",1,Friday,8,23
C564081,2019-08-22,22423,Regency Cakestand 3 Tier,21.47,-150,17949.0,United Kingdom,-3220.5,"Rp -71,654,193",1,Thursday,8,22
564046,2019-08-22,85123A,Cream Hanging Heart T-Light Holder,12.86,400,16013.0,United Kingdom,5144.0,"Rp 114,450,914",1,Thursday,8,22
564054,2019-08-22,22030,Swallows Greeting Card,10.62,408,17857.0,United Kingdom,4332.96,"Rp 96,405,760",1,Thursday,8,22
564054,2019-08-22,22727,Alarm Clock Bakelike Red,13.72,400,17857.0,United Kingdom,5488.0,"Rp 122,104,707",1,Thursday,8,22
564054,2019-08-22,22728,Alarm Clock Bakelike Pink,13.72,400,17857.0,United Kingdom,5488.0,"Rp 122,104,707",1,Thursday,8,22
563908,2019-08-21,22151,Place Setting White Heart,10.62,432,18109.0,United Kingdom,4587.839999999999,"Rp 102,076,687",1,Wednesday,8,21
563614,2019-08-18,22940,Feltcraft Christmas Fairy,14.09,336,12415.0,Australia,4734.24,"Rp 105,333,999",1,Sunday,8,18
563614,2019-08-18,23328,Set 6 School Milk Bottles In Crate,13.72,240,12415.0,Australia,3292.8,"Rp 73,262,824",1,Sunday,8,18
563614,2019-08-18,22492,Mini Paint Set Vintage,10.81,576,12415.0,Australia,6226.56,"Rp 138,537,224",1,Sunday,8,18
563614,2019-08-18,22630,Dolly Girl Lunch Box,11.94,256,12415.0,Australia,3056.64,"Rp 68,008,406",1,Sunday,8,18
563614,2019-08-18,22629,Spaceboy Lunch Box,11.94,256,12415.0,Australia,3056.64,"Rp 68,008,406",1,Sunday,8,18
563614,2019-08-18,21731,Red Toadstool Led Night Light,11.74,432,12415.0,Australia,5071.68,"Rp 112,841,837",1,Sunday,8,18
563614,2019-08-18,22950,36 Doilies Vintage Christmas,11.53,288,12415.0,Australia,3320.64,"Rp 73,882,248",1,Sunday,8,18
563614,2019-08-18,22909,Set Of 20 Vintage Christmas Napkins,10.99,288,12415.0,Australia,3165.12,"Rp 70,422,021",1,Sunday,8,18
563616,2019-08-18,84991,60 Teatime Fairy Cake Cases,10.66,480,13027.0,United Kingdom,5116.8,"Rp 113,845,730",1,Sunday,8,18
563616,2019-08-18,21977,Pack Of 60 Pink Paisley Cake Cases,10.66,720,13027.0,United Kingdom,7675.2,"Rp 170,768,595",1,Sunday,8,18
563616,2019-08-18,21975,Pack Of 60 Dinosaur Cake Cases,10.66,720,13027.0,United Kingdom,7675.2,"Rp 170,768,595",1,Sunday,8,18
563616,2019-08-18,21213,Pack Of 72 Skull Cake Cases,10.66,720,13027.0,United Kingdom,7675.2,"Rp 170,768,595",1,Sunday,8,18
563616,2019-08-18,21212,Pack Of 72 Retrospot Cake Cases,10.66,1200,13027.0,United Kingdom,12792.0,"Rp 284,614,325",1,Sunday,8,18
563684,2019-08-18,85106,Cut Glass Hexagon T-Light Holder,11.98,504,17386.0,United Kingdom,6037.92,"Rp 134,340,097",1,Sunday,8,18
563561,2019-08-17,84946,Antique Silver T-Light Glass,11.34,288,18073.0,United Kingdom,3265.92,"Rp 72,664,760",1,Saturday,8,17
563563,2019-08-17,20969,Red Floral Feltcraft Shoulder Bag,13.72,288,16029.0,United Kingdom,3951.36,"Rp 87,915,389",1,Saturday,8,17
563563,2019-08-17,22149,Feltcraft 6 Flower Friends,12.15,400,16029.0,United Kingdom,4860.0,"Rp 108,132,084",1,Saturday,8,17
563563,2019-08-17,20971,Pink Blue Felt Craft Trinket Box,11.34,576,16029.0,United Kingdom,6531.84,"Rp 145,329,521",1,Saturday,8,17
563563,2019-08-17,22147,Feltcraft Butterfly Hearts,11.53,400,16029.0,United Kingdom,4612.0,"Rp 102,614,233",1,Saturday,8,17
563563,2019-08-17,22568,Feltcraft Cushion Owl,13.72,240,16029.0,United Kingdom,3292.8,"Rp 73,262,824",1,Saturday,8,17
563563,2019-08-17,22569,Feltcraft Cushion Butterfly,14.09,240,16029.0,United Kingdom,3381.6,"Rp 75,238,571",1,Saturday,8,17
563563,2019-08-17,22570,Feltcraft Cushion Rabbit,13.72,240,16029.0,United Kingdom,3292.8,"Rp 73,262,824",1,Saturday,8,17
563563,2019-08-17,22273,Feltcraft Doll Molly,12.86,480,16029.0,United Kingdom,6172.799999999999,"Rp 137,341,096",1,Saturday,8,17
563575,2019-08-17,21875,Kings Choice Mug,11.34,576,17949.0,United Kingdom,6531.84,"Rp 145,329,521",1,Saturday,8,17
563575,2019-08-17,21069,Vintage Billboard Tea Mug,11.34,684,17949.0,United Kingdom,7756.5599999999995,"Rp 172,578,806",1,Saturday,8,17
563575,2019-08-17,21871,Save The Planet Mug,11.34,824,17949.0,United Kingdom,9344.16,"Rp 207,901,954",1,Saturday,8,17
563588,2019-08-17,23298,Spotty Bunting,14.5,196,17450.0,United Kingdom,2842.0,"Rp 63,232,795",1,Saturday,8,17
563590,2019-08-17,22117,Metal Sign Her Dinner Is Served,13.53,248,17450.0,United Kingdom,3355.44,"Rp 74,656,527",1,Saturday,8,17
563590,2019-08-17,23286,Blue Vintage Spot Beaker,11.36,410,17450.0,United Kingdom,4657.599999999999,"Rp 103,628,805",1,Saturday,8,17
563590,2019-08-17,23288,Green Vintage Spot Beaker,11.36,500,17450.0,United Kingdom,5680.0,"Rp 126,376,592",1,Saturday,8,17
563590,2019-08-17,23285,Pink Vintage Spot Beaker,11.36,500,17450.0,United Kingdom,5680.0,"Rp 126,376,592",1,Saturday,8,17
563590,2019-08-17,22989,Set 2 Pantry Design Tea Towels,13.61,360,17450.0,United Kingdom,4899.599999999999,"Rp 109,013,160",1,Saturday,8,17
563590,2019-08-17,22728,Alarm Clock Bakelike Pink,14.43,222,17450.0,United Kingdom,3203.46,"Rp 71,275,063",1,Saturday,8,17
563590,2019-08-17,22730,Alarm Clock Bakelike Ivory,14.43,250,17450.0,United Kingdom,3607.5,"Rp 80,264,710",1,Saturday,8,17
563590,2019-08-17,22969,Homemade Jam Scented Candles,11.99,696,17450.0,United Kingdom,8345.04,"Rp 185,672,133",1,Saturday,8,17
563590,2019-08-17,22960,Jam Making Set With Jars,14.96,230,17450.0,United Kingdom,3440.8,"Rp 76,555,736",1,Saturday,8,17
563590,2019-08-17,22722,Set Of 6 Spice Tins Pantry Design,14.61,210,17450.0,United Kingdom,3068.1,"Rp 68,263,384",1,Saturday,8,17
563590,2019-08-17,23243,Set Of Tea Coffee Sugar Tins Pantry,15.53,352,17450.0,United Kingdom,5466.5599999999995,"Rp 121,627,680",1,Saturday,8,17
C563577,2019-08-17,21877,Home Sweet Home Mug,11.34,-828,17949.0,United Kingdom,-9389.52,"Rp -208,911,186",1,Saturday,8,17
C563577,2019-08-17,21871,Save The Planet Mug,11.34,-576,17949.0,United Kingdom,-6531.84,"Rp -145,329,521",1,Saturday,8,17
C563577,2019-08-17,21069,Vintage Billboard Tea Mug,11.34,-701,17949.0,United Kingdom,-7949.34,"Rp -176,868,045",1,Saturday,8,17
563411,2019-08-16,84212,"Assorted Flower Colour ""Leis""",10.68,480,16927.0,United Kingdom,5126.4,"Rp 114,059,324",1,Friday,8,16
563166,2019-08-12,79000,Moroccan Tea Glass,10.92,600,18092.0,United Kingdom,6552.0,"Rp 145,778,069",1,Monday,8,12
563173,2019-08-12,22659,Lunch Box I Love London,11.94,320,17381.0,United Kingdom,3820.7999999999997,"Rp 85,010,508",1,Monday,8,12
563179,2019-08-12,21731,Red Toadstool Led Night Light,11.74,288,12431.0,Australia,3381.12,"Rp 75,227,891",1,Monday,8,12
563038,2019-08-11,22998,Travel Card Wallet Keep Calm,10.62,480,16656.0,United Kingdom,5097.599999999999,"Rp 113,418,541",1,Sunday,8,11
